# Data exported by Green Light District
#
# Infrastructure: "untitled" by unknown
# Simulation: "untitled"
# Tracking data: "average trip waiting time"
# Measured: delay (cycles)
#
# Format: <Cycle>	<All>	
#
0	0.0	
4	0.0	
8	0.0	
12	0.0	
16	0.0	
20	0.0	
24	0.0	
28	0.0	
32	4.5	
36	4.5	
40	2.25	
44	2.25	
48	2.0	
52	1.4285715	
56	2.375	
60	2.5555556	
64	3.0	
68	2.7692308	
72	5.142857	
76	11.45	
80	10.913043	
84	10.458333	
88	15.642858	
92	15.4	
96	14.90625	
100	14.90625	
104	16.82353	
108	19.27027	
112	18.894737	
116	18.410257	
120	18.410257	
124	18.410257	
128	19.619047	
132	19.27907	
136	19.27907	
140	19.27907	
144	21.045454	
148	20.130434	
152	22.612246	
156	22.433962	
160	25.446428	
164	27.965517	
168	30.819672	
172	32.6875	
176	33.347828	
180	34.767124	
184	34.539474	
188	36.074074	
192	36.18072	
196	36.11494	
200	36.822224	
204	36.417583	
208	36.925533	
212	36.697918	
216	36.484535	
220	35.868687	
224	35.188118	
228	35.188118	
232	35.375	
236	35.953705	
240	35.99107	
244	35.833332	
248	35.565216	
252	35.33621	
256	34.89916	
260	34.355373	
264	34.024193	
268	34.04	
272	36.776924	
276	37.39394	
280	38.02941	
284	37.528984	
288	37.25899	
292	37.142857	
296	36.444443	
300	36.0	
304	35.7551	
308	37.246666	
312	37.82353	
316	38.21795	
320	38.447205	
324	39.988026	
328	40.511765	
332	40.609196	
336	40.548573	
340	40.21469	
344	40.21469	
348	39.794445	
352	39.574585	
356	39.699455	
360	39.854053	
364	40.159573	
368	40.360825	
372	40.360825	
376	40.17347	
380	39.77387	
384	39.402985	
388	39.374386	
392	39.257282	
396	39.149757	
400	39.120193	
404	39.20476	
408	39.180096	
412	38.873833	
416	38.873833	
420	38.84186	
424	38.842594	
428	38.56818	
432	38.542603	
436	38.402657	
440	38.179825	
444	37.76293	
448	37.76293	
452	37.76293	
456	37.66953	
460	37.39407	
464	37.380753	
468	36.73577	
472	37.052	
476	36.86905	
480	36.754864	
484	36.517376	
488	36.376923	
492	36.164124	
496	35.650375	
500	35.650375	
504	35.384327	
508	35.25279	
512	35.27206	
516	35.203636	
520	34.88889	
524	34.782143	
528	34.90845	
532	35.55903	
536	36.12069	
540	36.784985	
544	36.731293	
548	36.362415	
552	36.362415	
556	36.391304	
560	36.293728	
564	36.118034	
568	36.323624	
572	36.945515	
576	36.57595	
580	36.47634	
584	36.535824	
588	36.32198	
592	36.512344	
596	37.0697	
600	37.31138	
604	37.408955	
608	37.7566	
612	37.8029	
616	37.841953	
620	37.758522	
624	37.717514	
628	37.363888	
632	37.134617	
636	37.029972	
640	36.778976	
644	36.680107	
648	36.68449	
652	36.541115	
656	36.541115	
660	36.48549	
664	36.489475	
668	36.281986	
672	36.106495	
676	36.106495	
680	36.21851	
684	36.212822	
688	36.053436	
692	35.873417	
696	35.873417	
700	35.808083	
704	35.72544	
708	36.08772	
712	36.10945	
716	36.260548	
720	36.361385	
724	36.237164	
728	36.237164	
732	36.237164	
736	36.237164	
740	36.237164	
744	36.475727	
748	36.52518	
752	36.50358	
756	36.314423	
760	36.29673	
764	36.415314	
768	36.277138	
772	36.281464	
776	36.255127	
780	36.151928	
784	36.013542	
788	36.013542	
792	35.932434	
796	35.851685	
800	35.851685	
804	35.93778	
808	35.93778	
812	35.96689	
816	35.79431	
820	35.679737	
824	35.679737	
828	35.524944	
832	35.524944	
836	35.214134	
