# Data exported by Green Light District
#
# Infrastructure: "untitled" by unknown
# Simulation: "untitled"
# Tracking data: "average trip waiting time"
# Measured: delay (cycles)
#
# Format: <Cycle>	<All>	
#
0	0.0	
4	0.0	
8	0.0	
12	0.0	
16	0.0	
20	0.0	
24	0.0	
28	0.0	
32	3.0	
36	1.0	
40	1.0	
44	0.75	
48	3.2857144	
52	4.7777777	
56	5.2727275	
60	4.5384617	
64	4.5384617	
68	6.071429	
72	6.6	
76	9.176471	
80	13.142858	
84	12.0	
88	12.0	
92	12.0	
96	11.5	
100	11.5	
104	13.0	
108	13.0	
112	13.925926	
116	20.258064	
120	24.029411	
124	23.473684	
128	22.658537	
132	22.32558	
136	22.02174	
140	21.235294	
144	20.981133	
148	20.49091	
152	22.6	
156	22.741936	
160	22.825397	
164	22.609375	
168	22.609375	
172	22.609375	
176	22.261538	
180	21.954546	
184	21.954546	
188	21.954546	
192	22.26087	
196	22.450705	
200	22.68493	
204	23.386667	
208	22.818182	
212	22.818182	
216	23.74074	
220	24.27711	
224	25.34091	
228	24.703297	
232	24.52174	
236	24.442104	
240	24.44898	
244	23.951456	
248	24.190475	
252	24.018867	
256	23.504505	
260	23.455357	
264	23.201754	
268	23.0	
272	23.16949	
276	23.158333	
280	22.637096	
284	22.296875	
288	22.330769	
292	22.547445	
296	22.471014	
300	22.410072	
304	22.170214	
308	21.868055	
312	21.575342	
316	21.575342	
320	21.533783	
324	21.413334	
328	21.31788	
332	21.31788	
336	21.31788	
340	21.177631	
344	21.496733	
348	22.205128	
352	22.626583	
356	23.086956	
360	22.944445	
364	22.944445	
368	22.944445	
372	22.957317	
376	22.818182	
380	22.680723	
384	22.54491	
388	22.54491	
392	22.278107	
396	22.58721	
400	23.422857	
404	24.044693	
408	23.895027	
412	23.895027	
416	23.895027	
420	24.137363	
424	24.320856	
428	24.375662	
432	24.93299	
436	24.782827	
440	24.618813	
444	24.563726	
448	24.378641	
452	24.354067	
456	24.12264	
460	24.12264	
464	24.416666	
468	24.377274	
472	24.31081	
476	24.124445	
480	23.939394	
484	23.832619	
488	23.748936	
492	23.798319	
496	23.7	
500	23.681818	
504	23.516394	
508	23.281124	
512	23.297619	
516	23.175097	
520	23.015444	
524	22.83908	
528	22.858778	
532	22.799242	
536	22.758492	
540	22.576208	
544	22.5	
548	22.554745	
552	22.532608	
556	22.33452	
560	22.144365	
564	21.89236	
568	21.775862	
572	22.10473	
576	22.037037	
580	22.023489	
584	21.863787	
588	21.98366	
592	21.918568	
596	21.974194	
600	21.99361	
604	22.057325	
608	22.059937	
612	22.046875	
616	21.972136	
620	21.858461	
624	21.858461	
628	21.730303	
632	21.725904	
636	21.666666	
640	21.555882	
644	21.492668	
648	21.429825	
652	21.429825	
656	21.429825	
660	21.367348	
664	21.305233	
668	21.305233	
672	21.494253	
676	21.668571	
680	21.668571	
684	21.909859	
688	21.812849	
692	21.66205	
696	21.837465	
700	21.904371	
704	22.016216	
708	21.965147	
712	21.949198	
716	21.922873	
720	21.826315	
724	21.721354	
728	21.71948	
732	21.612404	
736	21.612404	
740	21.612404	
744	21.612404	
748	21.708763	
752	22.012754	
756	22.06599	
760	22.15869	
764	22.112219	
768	22.024752	
772	21.96059	
776	21.906633	
780	21.871046	
784	21.837772	
788	21.723558	
792	21.641148	
796	21.702381	
800	21.62736	
804	21.62736	
808	21.603287	
812	21.627634	
816	21.577103	
820	21.577103	
824	22.041666	
828	22.020641	
832	21.934092	
836	21.884354	
