# Data exported by Green Light District
#
# Infrastructure: "untitled" by unknown
# Simulation: "untitled"
# Tracking data: "average junction waiting time"
# Measured: delay (cycles)
#
# Format: <Cycle>	<All>	
#
0	0.0	
4	0.0	
8	0.0	
12	0.0	
16	0.0	
20	0.0	
24	1.0	
28	0.6	
32	0.5	
36	4.25	
40	5.2727275	
44	4.6153846	
48	4.6153846	
52	4.6153846	
56	6.4666667	
60	9.0	
64	13.047619	
68	12.454545	
72	11.913043	
76	11.913043	
80	11.416667	
84	11.416667	
88	11.416667	
92	11.416667	
96	13.846154	
100	18.566668	
104	24.029411	
108	24.394737	
112	22.658537	
116	22.372093	
120	22.021276	
124	21.66	
128	21.173077	
132	20.160715	
136	22.474577	
140	22.725807	
144	22.546875	
148	22.546875	
152	22.546875	
156	22.546875	
160	22.546875	
164	21.878788	
168	21.878788	
172	21.878788	
176	22.565218	
180	22.394365	
184	22.083334	
188	23.333334	
192	22.766233	
196	22.766233	
200	23.544304	
204	24.216867	
208	25.448277	
212	24.65934	
216	24.32258	
220	24.552084	
224	24.282827	
228	23.882353	
232	24.086538	
236	23.666666	
240	23.45045	
244	23.14035	
248	22.93913	
252	22.93913	
256	23.194916	
260	22.811476	
264	22.580645	
268	22.133858	
272	22.23664	
276	22.562963	
280	22.39855	
284	22.338129	
288	22.112677	
292	21.805555	
296	21.655172	
300	21.50685	
304	21.452703	
308	21.245033	
312	21.245033	
316	21.245033	
320	21.245033	
324	21.105263	
328	21.105263	
332	22.134615	
336	22.779875	
340	23.018633	
344	23.018633	
348	22.876543	
352	22.876543	
356	22.86503	
360	22.733334	
364	22.596386	
368	22.461079	
372	22.327381	
376	22.195267	
380	22.651163	
384	23.414772	
388	23.972067	
392	23.80663	
396	23.80663	
400	23.80663	
404	24.04945	
408	24.215054	
412	24.268421	
416	24.835052	
420	24.843435	
424	24.587065	
428	24.460785	
432	24.173914	
436	24.219048	
440	24.132702	
444	24.112677	
448	24.305555	
452	24.296804	
456	24.202703	
460	24.048672	
464	23.938864	
468	23.758621	
472	23.651064	
476	23.696203	
480	23.547718	
484	23.57438	
488	23.338776	
492	23.240963	
496	23.206348	
500	23.081713	
504	22.918919	
508	22.830769	
512	22.743296	
516	22.704546	
520	22.593985	
524	22.375465	
528	22.292593	
532	22.428572	
536	22.438406	
540	22.289286	
544	22.045774	
548	21.84669	
552	21.60481	
556	21.880953	
560	21.936028	
564	21.919462	
568	21.692053	
572	21.87255	
576	21.811075	
580	21.925806	
584	21.853035	
588	21.853035	
592	21.92429	
596	21.924765	
600	21.875776	
604	21.805555	
608	21.605505	
612	21.617022	
616	21.605421	
620	21.541666	
624	21.432352	
628	21.432352	
632	21.307018	
636	21.307018	
640	21.307018	
644	21.244898	
648	21.18314	
652	21.18314	
656	21.32565	
660	21.449856	
664	21.618233	
668	21.779661	
672	21.636871	
676	21.588888	
680	21.699724	
684	21.76776	
688	21.878378	
692	21.828419	
696	21.81016	
700	21.781916	
704	21.674541	
708	21.622396	
712	21.566235	
716	21.45478	
720	21.45478	
724	21.45478	
728	21.45478	
732	21.45478	
736	21.753845	
740	21.939087	
744	22.015076	
748	21.925373	
752	21.844444	
756	21.749386	
760	21.749386	
764	21.704878	
768	21.673124	
772	21.583132	
776	21.47847	
780	21.540476	
784	21.462265	
788	21.462265	
792	21.411764	
796	21.361502	
800	21.381733	
804	21.545454	
808	21.86574	
812	21.880459	
816	21.785877	
820	21.709751	
824	21.715576	
828	21.755606	
832	21.665924	
