State	State's Utility	Best Action
HOOI	720.7184187854328	0
MLLI	619.1161264705185	3
OLLI	812.8917992819727	3
LLLH	898.7319590032519	0
OLLH	1009.5618323962419	3
LLLI	778.8428279561706	1
LLMH	546.8588466771796	1
LOHH	596.5100127835351	0
OOHH	651.6779701482363	3
OOIH	652.0493856158012	3
OOII	487.1253398685516	3
OLHI	667.442149719387	2
OLMI	741.6026193537755	2
OLMH	830.8381052943777	2
LMMM	557.1427827709329	2
LMLM	875.0607761870071	2
LMOM	950.0677597648612	0
LLOM	982.6572155974601	1
LLOH	888.084942838935	1
MOOH	834.8762906720135	0
MOLH	894.3071993501176	0
HLLH	813.6693778732568	3
HLLM	904.0772943890405	3
HLLL	993.4194182036971	2
LLOL	1121.505673152442	3
OLLL	1065.8642987477092	2
OLLO	1122.7983144807881	2
OMOO	1113.2397132824092	1
OLOO	1161.153020140703	1
OMOL	1091.4419280568113	1
OMLL	1010.0451286234587	1
OLOL	1134.9357181793962	1
OOOL	1158.618805236276	3
LOLO	1146.249875708396	0
LOOO	1162.3529191725743	0
LOOL	1142.7569247126485	0
MOOM	1041.503554454283	0
OOOM	1112.7819442077307	3
OOLH	980.2898404787144	3
OOLM	1074.663661730755	3
OOMI	793.2290290947071	2
OOMH	840.4248715286888	2
OLHH	468.3946514652079	3
OLIH	509.32756804504805	1
LOLH	962.6154549998392	3
LOOH	996.0730671238166	3
OLLM	995.2622957608193	3
OLOM	1053.9549387960724	3
OMOH	950.0677597648612	3
LMOH	875.0609837883751	0
OMOM	1022.2977352511302	3
LOLM	1027.1972955576794	0
OOMM	921.4631034506375	2
OOLL	1146.249875708396	3
MOOO	1092.7711687987917	0
LOOM	1054.2766982619346	0
OLOH	900.9314233901064	1
LMOL	788.091957757782	0
MMLL	808.991273897739	3
MMLO	876.6571750220756	1
MLLL	940.7303929505256	2
MOLL	989.2812961406537	3
HOLL	940.3531665265883	0
HOLO	845.1139149007553	1
HOOL	990.0804448652736	0
HOOO	1053.4940519189126	0
MMOO	969.7004366116951	1
MLOO	1033.0006996675634	1
MOLO	1032.534969060378	2
MOOL	1069.4834892133795	0
HOOM	921.0724003787464	3
OOML	1093.2942372566208	2
LOLL	1118.4812322413836	2
OMLO	1031.8189835544802	1
OLMO	1014.5774006319019	1
LLOO	1146.1176272553168	1
OLML	1035.0887008650761	1
OMML	961.5798307785685	1
OOIO	947.3215112633666	2
OOHL	1073.5697631008238	3
OLHO	816.8768131014058	0
OLIO	889.1696608509719	1
OMIO	820.2526947658747	1
OLHL	981.5798307785685	2
LLML	961.7775410099408	2
LLLL	1013.0863556328094	0
LLLM	974.4775660019114	1
LOML	1066.6331090172453	2
LLMM	812.6328201818724	0
OMMM	880.7033291525513	1
OLMM	978.5594449164652	2
OMMH	232.86815172531547	2
LMMI	269.8536765514211	0
LHMH	382.21227617166375	2
LHOI	458.0141112765612	0
LHLI	278.5809568435306	2
LILH	221.21056180257526	3
LILI	183.95480155996688	0
MIMI	64.33194451114844	2
MILI	224.29183962365624	0
HIOI	166.40777990469948	0
IILI	-50.242826599831275	3
IILH	125.24796478094635	3
IIOH	80.19722776144866	3
IIOM	338.06342705530824	3
IIOI	-127.40899736451782	1
HHOI	109.76700191422952	2
MIOI	263.08707059489524	0
LIOI	320.6464900592515	3
OIOI	389.72030342474505	1
LIOH	398.5456251063273	0
OIOH	442.8294539501498	3
OIOM	525.0621934715922	3
OIOL	589.9900442531948	3
LIOM	482.55597412443296	0
LIOL	524.5714582531846	0
OILH	386.5969496869187	2
OILM	260.28661892031016	1
OIMI	191.12675608084618	2
OIMH	244.29183962365624	2
LIMI	107.57459056549479	3
OILI	304.769182286064	2
OILO	585.490542040535	2
OHLH	581.7637740810163	2
OHOH	635.2933028159604	0
OHOI	683.6594398640386	1
OMOI	786.2326970414362	1
OLOI	860.9893337860447	1
OOLI	863.7662031142586	2
LLOI	819.704307190604	1
LMOI	758.2264841513087	1
OHLI	645.8483110793252	1
OMLI	717.6094273372926	2
MIOH	274.8211609827589	3
MIOM	338.6910625956946	0
MIOL	26.363636363636363	3
IIMI	-123.38033693825244	3
HIMI	-32.10124993996641	0
IIHI	-344.14892831357514	2
IIII	-648.828704060702	3
IIMH	22.723168302851718	2
IHOI	176.12414712614782	1
LILM	256.90106022428716	1
LIMM	313.99104855449735	1
LMMH	338.6910625956946	2
LIHI	80.49575222636742	0
MIHI	29.832804988386897	1
LIHH	227.1429094738221	0
OIHH	307.9372547182269	2
OIII	-94.3899222392459	2
LIII	-143.08962142299987	3
LIIH	-81.2103250530181	0
OIIH	11.844770880547479	3
OIHI	156.1068083343269	2
OHMH	199.86265566129063	3
LHLH	274.2922640574576	0
OIMM	257.1435292464042	0
LIMH	242.59194369904765	3
OIML	292.3217092218024	0
OIHL	313.69147790735536	2
OIHM	145.32933454703263	2
LIHM	-24.670132066531934	3
LIIL	17.033597155576004	3
LIIO	65.26409962441114	0
OIIO	83.62717774068267	2
OIIL	120.79640109232938	2
LIIM	-34.66976255998159	3
HIII	-281.81818181818176	3
HIHI	-73.1504755104518	0
HILI	89.76700191422952	2
OILL	551.7642151092089	3
OIOO	599.9900442531948	3
OIIM	68.71676098309644	3
HHLI	110.69165077884836	0
HHMI	78.51173241353305	2
MMII	133.1477026630402	0
MLII	69.83293239673618	2
HLII	-127.72505193259558	1
HMII	-49.01241291569384	0
OMII	268.68151712010945	1
OLII	372.8136821267306	1
LLII	283.3114664341985	0
LLHI	254.61004577912774	0
LMII	204.98031979077865	1
MHII	-21.872470926879018	0
LHII	124.48228781170079	1
OHII	128.92112699993805	1
LHIH	62.03405903053071	0
MIII	-184.95093001532132	0
OHMI	473.8757407509889	2
OMLH	751.6026193537755	1
HOOH	734.971758846438	0
MLLH	415.256755969615	3
MMLM	450.28548149105546	0
LMLH	511.42850449383957	3
MMLH	385.25693334194995	3
MMOM	343.99104855449735	2
MHOI	382.21270014890507	0
LOMH	776.3823843758199	0
OOHI	723.9061261852364	2
MLOH	896.0772943890405	3
HOHI	205.37321572658837	3
HOIH	406.0088148781595	0
ILIM	165.10508274969655	1
ILHM	319.3827140665379	2
HLIO	267.1761194497287	1
HLIL	296.8625748154998	0
MLIL	429.150741447365	2
MLIM	476.83435362770064	0
LLIM	563.1494729348926	0
OLIM	625.7218225280516	3
LOII	479.78984396957304	3
LOIH	599.3201916101118	3
MOIH	562.8355392466934	3
MOIM	658.7063306864474	0
MOIL	754.1181452071637	0
MOIO	930.4489716005437	2
LOIO	912.8357249479039	2
OOIL	902.58936013703	3
HOIO	800.7611098238265	0
LOIL	826.7981293269826	3
LOIM	754.1183163942843	3
OHIH	72.03405903053071	1
OMIH	458.8345256414034	3
OMIM	543.1496402752464	1
OOIM	751.6797835878722	3
MOII	391.81085957261575	0
HOIL	324.16717667027865	3
HLMI	144.83589415392953	1
HOII	79.45628259026128	0
IOHI	131.74413665340273	2
HOHH	414.68605809669	2
HOMH	494.09578117049955	0
LOHI	592.2866935714515	0
LMOO	1079.3551058371977	1
LOHM	727.7439754596098	2
LOMM	786.3823843758199	0
IOHH	255.87582744911685	2
IOMI	255.87582744911685	3
ILLI	481.43145956887207	3
ILMI	129.38246171712942	2
IMMI	-8.262293464979678	2
IMMH	338.64033869743497	1
ILMH	454.04496275131567	3
ILHI	-17.188561551966266	3
ILII	-142.3076182923381	1
IOII	-18.375695956077273	3
ILIH	31.19593085604518	3
IMII	-255.1406365323138	1
IHII	-461.5652776920962	1
IOIH	193.8442496111926	3
OLIL	684.1355392466934	3
LLMI	229.14904120121497	0
LMLI	242.86830889627896	2
OMHI	396.48816667589	2
OHHI	171.58094329310393	3
LHHH	235.0901005723657	3
LHHM	305.65582643843754	1
LMIH	372.95107307726306	0
LMIO	715.7063306864474	1
LLIO	784.1183163942843	1
OOHM	885.7888247682083	2
MLLM	890.6176983989751	2
MLOL	989.7006297008071	3
MLOM	967.3531990088546	1
HLOH	886.0772943890405	3
MOHM	401.592675322082	1
HOHL	440.3097712425442	2
HOMM	478.1221586943615	3
HOHM	513.0580242143063	0
MOHH	441.75222179287573	3
MOHI	503.05802421430633	0
MOMH	451.75222179287573	3
HLLI	722.3024400859312	3
MMOI	662.4038357361778	0
IMOI	275.6396647381457	1
IHHI	-390.56970897394007	1
IIIH	-461.2355191552137	3
IIHH	-79.54914852743346	2
IIIM	-375.5773918464076	3
IIIL	-291.92831906275933	1
IILM	205.8312340306186	3
MMLI	77.65982396617832	3
HMLO	119.62248570096352	2
IHLH	241.29781563967225	2
IHOH	323.6643924302559	3
IHIL	-34.756723412354035	1
IMIL	28.048197115464376	1
HOIM	225.7504590032508	3
MOMO	981.056937886204	0
LOHL	1009.9697981155208	2
IMHO	364.12669088053525	1
HMLH	313.99104855449735	0
HMHH	143.69986375074328	1
ILHH	237.44444265988415	3
IMMM	391.8781872071514	3
IMIM	8.335456122583778	1
