State	State's Utility	Best Action
LLLL	600.9753546381964	3
HLLL	470.48820808018297	0
LLLH	460.4066079258031	3
HHLL	321.2114167884604	0
LHLH	332.4955906951123	1
LLHL	465.2119798655458	2
LHLL	472.38247652761305	1
HLHH	-13.021215499516892	0
LLHH	287.7695964080141	3
LHHL	174.57211443742588	2
HHLH	-40.0	2
HLLH	71.82178847288279	0
HHHL	249.09027510961437	2
HLHL	204.8747114841888	2
HHHH	-206.2190812720848	2
LHHH	199.31401802652562	2
