State	State's Utility	Best Action
IHOI	90.54575124912654	1
IHLI	21.296970488666204	1
IMLI	104.13681714940023	1
IHMI	-160.95505845366256	2
IILI	-247.06227918751335	1
IIOI	-86.5183386181128	1
IIOH	80.70824034923291	3
IILH	112.12270861638007	1
IILL	403.5965630698084	1
HHOL	872.7159422549676	0
HMOL	927.3427338866658	1
HLOL	1008.1588998648826	3
ILOL	840.5839179944289	1
IOOM	964.2074959516925	0
MOOM	1049.1197617855942	3
HOOM	976.1248011960422	3
HOOL	1051.2500988946294	3
HOOO	1101.3893128022075	0
HLOO	1064.6213009862295	0
MLOL	1047.4441486998899	3
MOOL	1113.1571233038292	0
OOOL	1165.4054476476203	3
LOLL	1091.8414109734463	2
OOOM	1123.658219622054	3
OLOM	1092.369342702687	3
LMOH	882.7159422549676	3
LLOH	924.378438205706	1
OLOH	901.0494306590969	0
OLOI	934.4996520066339	3
OMOM	982.7776706019932	3
OMOH	861.9405943851353	1
LOOH	1018.6853450184643	3
LOOM	1081.2923976598486	0
LLOM	1043.1324084324183	0
LLOL	1111.798453272569	3
OIMO	830.3986724202947	2
LMML	861.9728588072155	1
LLML	935.5256809150409	3
OHHL	600.4182228090704	3
OMHL	610.4182228090704	3
OHHO	656.0204750520171	0
OIHO	757.3588051782652	2
LHHO	691.6229246604387	0
OMLM	939.2447089226154	3
LMOL	998.8191675891765	1
OOLM	1081.2923976598486	2
LIMO	757.3588051782652	0
OHOH	906.9744235575303	3
MMOM	775.7465349466219	0
MLOM	752.9487619142744	3
MHLM	175.6163009614289	3
MIML	260.91297025033913	0
MHML	-20.0	3
MILM	-15.762932748796215	1
HHLM	15.819192069649588	2
HILH	50.91043775474206	0
HHMH	-70.0	3
HMMH	61.58811749731082	1
ILMH	135.09812228189764	2
IMMI	-90.17986173838996	2
ILMI	-25.561151790424855	1
IMHI	-215.2204711364007	2
IHHI	-392.03841592653197	1
IHHH	-88.83912388019368	2
IIHH	-245.31767226236542	2
ILLI	204.06741552961498	1
IMOI	202.9778494849991	1
HMOI	297.53661164365576	0
IMLH	155.6163009614289	0
HMLI	323.6633371432329	0
HHLH	155.6163009614289	0
HILI	210.42634728383103	0
HHLI	71.09789992221579	2
HIMI	-123.65337771034172	1
HHMI	48.86839208120293	1
HIOI	141.9194670910602	0
MMLI	404.0706830048995	2
MMOI	482.3010617431279	0
LMOI	558.112588221949	3
OHOI	445.23424924334944	1
LHOI	485.93769303611765	1
LMLI	659.915969688356	0
OMLI	733.240247846323	1
OLLI	827.0539865073424	1
OLMI	798.1752239998547	1
OOMI	875.7505186649707	2
LOLI	950.834174546889	3
LLMI	445.43246900154054	1
LOMI	555.3314191108228	0
MOMI	623.986871999107	0
OOHI	605.9240070659848	2
LLLI	532.3013293997541	2
OMOI	482.42194714573867	0
OHLI	659.9162230616907	1
OILI	388.0071366706777	1
OIMI	371.0246322427522	1
LIOI	351.4896310672605	0
MHOI	320.92695302405264	1
MIOI	288.1846151296002	0
LILI	390.5216466204277	1
MILI	100.16816177364257	1
HHOI	127.18738097325428	0
HOOI	307.30449396283984	3
MLOI	439.6093145573882	0
LLOI	477.3439237325059	2
HHHI	-90.0	3
IMII	-475.4688312075775	1
HMII	-90.0	1
MHII	-141.14616412577806	0
LHII	124.9765460353818	2
LHHI	205.52973793623832	2
LMHI	-40.0	3
MHHI	-3.280939591008547	2
HHII	-100.0	3
HMHI	-80.0	3
IOLI	253.95251084132877	3
HOMI	531.5881847991964	0
MLMI	335.87132315443523	0
HLMI	262.2841908389917	0
HLHI	186.05577175509256	2
HMMI	143.18724602992282	1
MLHI	202.07639944456045	2
HOII	11.302600461540877	2
HLII	-49.82765958461321	1
MMMI	270.853424207484	0
LMMI	367.61509856258107	1
LLHI	434.51890691198474	1
LOHI	493.9100763131863	0
LMMH	380.8892221013865	1
MMHI	-70.0	3
MIHI	-147.1492594502601	2
IIHI	-507.1171864649002	2
IIMI	-370.38084362300975	2
OHHI	293.922169018477	2
LIMI	283.922169018477	0
IIII	-695.9517680899172	1
IHII	-556.8714137707518	1
ILII	-412.8702877851024	1
HIII	-92.20799771134075	0
IOMI	252.038564006753	0
MLLI	332.97390277170064	0
IOOI	376.40672977176854	3
ILOI	289.8981429949198	1
LHLI	521.7492146960008	1
OHMI	542.3639587269414	1
OIHI	214.52995211662932	1
HOHI	186.8347076060777	2
OOII	265.9765460353818	3
OLII	325.08292983709475	3
OMII	372.3146001007156	2
OMHI	458.1275628542473	2
OMMI	698.3577015998692	1
LOOI	499.99031837010557	2
MOOI	296.57404456655587	1
HLLI	292.2841908389917	0
IOII	-358.17864249233816	2
ILHI	-182.87457658780886	2
IOHI	-107.1535922436261	2
IOLH	622.2913854598406	2
IMIH	-180.0	1
IHIO	-105.75272092587323	2
IMIM	-131.0603575140797	2
IMHM	3.4293057475797326	1
ILIM	-21.531059928510164	2
ILMM	357.01741557089593	3
ILHM	81.58831005370789	2
ILLH	550.0622469138566	1
IOOH	691.4351455708501	0
IHLH	247.89787892343685	3
IHLM	379.7565836397652	2
IHLL	537.729728715264	1
IIMO	290.20068590837553	2
IIML	177.69699697937168	2
IIHM	-15.440925621350587	3
IIIM	-368.16913227193027	3
IIMH	-267.3430483914991	2
IIIH	-473.15630349380035	3
IIIL	-173.04455568728417	1
IIIO	-246.55615495904624	2
IHIL	113.27489925367405	2
IHIM	-116.89634539512456	3
IMIL	-50.0	2
ILIH	-60.0	3
IHIH	-280.0	1
IIMM	54.80247768690006	2
IIHO	225.6870729463892	2
IMLO	756.8687329492992	1
IILM	291.7809252757887	1
IHMM	271.7809252757887	2
ILOO	839.8541477214436	1
IOOL	814.8684853094172	3
IOOO	849.8541477214436	0
IOLO	877.6159898919697	0
ILLO	829.8543909027727	1
ILMO	756.8689518124954	2
IMMO	495.78078997751413	2
HMOM	331.7809252757887	0
IMLL	644.0184477925197	2
IHMO	359.46941863546533	2
IIHL	-60.0	3
IHML	283.52247677191883	3
MMMO	681.1820566312459	1
IMML	430.0195800656432	1
IMMM	261.31567401380636	1
IMHH	21.41188505817192	2
ILHH	51.41188505817192	2
IOHH	-40.0	3
IMMH	112.6800645364992	2
MMII	-80.0	3
ILIL	-44.54545454545455	1
HIIO	211.180617317538	2
MIIL	-50.0	3
IMIO	-113.63636363636364	0
ILML	446.20271097976274	3
ILHL	576.063473100628	3
IMHO	651.1818596543693	2
IMLM	311.7809252757887	0
MILO	691.6229246604387	0
HMOO	925.5990203741153	1
MOLL	1061.8414109734463	2
HLLO	883.0391183367038	2
MHMO	680.6227272949639	0
MIMO	214.82167322530523	2
HIMO	169.0623358961844	1
IHHO	221.180617317538	2
HIML	323.2369067628276	2
HIHI	-100.0	3
LIHI	133.07695690496638	0
MIII	19.76908772835303	0
LIII	-70.0	2
OIII	133.07695690496638	2
OMMM	910.9509107238724	3
OLLM	896.1229936499954	1
OLMM	929.025813330087	3
MLMO	968.9175703667632	1
MOHO	457.13888195017716	1
MOIL	474.59904419923583	3
HOIO	516.2214415404096	0
LOIO	562.4685446323513	0
OOIL	569.4097653163356	2
LOIL	577.1222278588044	2
MOHL	596.8027369986356	3
HOHO	640.8921868885556	3
IOHO	738.8687329492992	2
IOMO	809.8543909027727	2
IOLM	632.291631013765	2
ILLL	513.9567558437375	0
ILIO	-33.37662337662337	1
IOIL	-10.0	2
OIMM	743.0698081839389	3
OIHM	638.762827365545	2
LIHL	425.75965367612656	1
LIHO	335.8651188494673	2
LIIO	373.1836883085139	2
MIHL	542.5956187302023	0
LILH	639.1822437097829	2
LIOH	721.3138082974193	3
LHMO	767.3588051782652	0
OOML	1073.2420338097859	3
