State	State's Utility	Best Action
LLLL	696.4415125855843	3
HLLL	584.9593541794966	2
LLLH	570.616699303934	0
HHLL	397.7950113837848	2
LHLH	485.49376073757463	2
LLHL	584.5950264276075	3
LHLL	615.2556185063411	3
HLHH	59.52816656778033	3
LLHH	499.84527657919364	3
LHHL	533.730056655707	1
HHLH	8.889082094926522	0
HLLH	171.1604087898322	2
HHHL	379.18628061777133	3
HLHL	357.24930210946604	0
HHHH	-173.89895716560625	0
LHHH	396.9443846638172	2
