State	State's Utility	Best Action
IOLI	-9.385544364817845	2
HOLI	11.745455033493247	2
IOHM	-29.28145652266497	3
IOIO	10.382172121122348	2
ILIO	-4.808913939438826	1
IOIL	-4.808913939438826	3
IOIM	-42.40445696971941	3
ILOI	-6.916686513481634	1
MOLI	62.93914291648218	0
HOMI	-1.8357420721804871	0
LOMI	56.32921070958166	2
LOLI	92.65901878270037	0
MOOI	71.49348061984065	0
MLOI	32.52250395654474	1
LOOI	112.9292928427906	0
OOOI	128.72630448743644	3
OOOH	162.00499388053407	3
MOMI	-15.70154140653585	2
HLOI	28.543991180201118	3
HOOI	50.92621683778907	0
MLLI	18.59801699043728	0
OLLI	92.9951610640355	1
LLLH	98.22462786203874	0
OLLH	134.67976715082148	3
LLLI	78.23204423090486	2
LLMH	26.208011502208638	1
LOHH	32.41686209153569	0
OOHH	44.83455040642019	3
OOIH	36.1126591633059	3
OOII	7.748345343996804	3
OLHI	28.24863257612082	2
OLMI	56.49758053201775	2
OLMH	81.6583558486862	2
LMMM	2.2141138437917647	2
LMLM	68.85745208176893	2
LMOM	97.71577423757441	1
LLOM	135.43230917234723	0
LLOH	112.14617871993127	1
MOOH	71.98548388607854	0
MOLH	83.97148624422402	0
HLLH	33.54399118020112	3
HLLM	67.0885008138888	3
HLLL	114.17745632475732	2
LLOL	196.71062286080925	3
OLLL	183.0800421112661	2
OLLO	204.04376598249172	2
OMOO	188.8528861262786	1
OLOO	226.08327297358178	1
OMOL	174.66495899255318	1
OMLL	144.70358531815822	1
OLOL	209.33148974729284	1
OOOL	225.2069022413935	3
LOLO	213.4781247060639	0
LOOO	226.84389040742462	0
LOOL	212.60345112069675	0
MOOM	134.3705670435815	0
OOOM	188.74196054884519	3
OOLH	135.4560487080841	2
OOLM	169.07385325375282	3
OOMI	74.95710277983326	2
OOMH	85.79301777502344	2
OLHH	19.998779296875	0
OLIH	5.648630445904575	1
LOLH	120.43080362428631	3
LOOH	135.65586267959952	0
OLLM	141.5045389672026	3
OLOM	163.77165255350417	3
OMOH	94.49911971204847	1
LMOH	67.24955985602423	0
OMOM	127.33247949627659	3
LOLM	144.5369266268764	0
OOMM	108.80356142923526	2
OOLL	213.4781247060639	3
MOOO	183.62459838262316	0
LOOM	160.06204071911824	0
OLOH	123.31711938319856	1
LMOL	92.2970841687004	0
MMLL	64.594882409585	3
MMLO	89.19039094287257	1
MLLL	118.38133095159111	1
MOLL	136.76314341843164	3
HOLL	118.38157170921582	0
HOLO	119.9986009005124	3
HOOL	135.6792653064752	3
HOOO	161.81229919131158	0
MMOO	116.13391332739786	1
MLOO	152.2685852473722	1
MOLO	153.5267091226014	2
MOOL	167.05378859210236	0
HOOM	97.8396326532376	3
OOML	173.87626923455196	2
LOLL	196.30172556034836	2
OMLO	158.52290863605495	1
OLMO	150.0481741840465	1
LLOO	213.4219452037123	1
OLML	142.0620176138827	1
OMML	101.03100880694134	1
OOIO	124.61859030712546	2
OOHL	154.37265011277253	3
OLHO	119.99389462229942	3
OLIO	110.25770123213604	1
OMIO	75.12885061606802	1
OLHL	121.03100880694134	2
LLML	129.83686647798737	2
LLLL	159.6742591867448	0
LLLM	129.8371295933724	3
LOML	158.15086278017418	2
LLMM	47.971165101006065	0
OMMM	55.94273544896832	1
OLMM	111.88582627675208	2
OMMH	-10.0	3
LMMI	-30.0	2
LHMH	-25.29470134796133	2
LHOI	9.411271708083111	0
LHLI	-10.0	1
LILH	-10.0	3
LILI	-36.57709976173105	0
MIMI	-111.66666666666666	0
MILI	-50.0	1
HIOI	-74.00373318323415	0
IILI	-127.26923058168998	3
IILH	-85.0	3
IIOH	-50.0	0
IIOM	-42.595938739537324	3
IIOI	-108.73709126593188	3
HHOI	-40.0	3
MIOI	-44.70352933986739	0
LIOI	-5.913587897223593	3
OIOI	4.752480990136093	1
LIOH	17.56809583828588	0
OIOH	35.138777461676284	3
OIOM	67.49693289215182	3
OIOL	109.99658796522353	3
LIOM	49.99762274600842	3
LIOL	79.99762274600842	1
OILH	13.771101671895618	2
OILM	19.998779296875	0
OIMI	-51.473169856968894	2
OIMH	-35.705516829866234	2
LIMI	-50.0	2
OILI	-11.41037974321503	2
OILO	107.49744097391765	2
OHLH	30.06701154560199	2
OHOH	40.134715999034725	0
OHOI	40.27001980663983	1
OMOI	74.10975612352675	1
OLOI	112.026134137237	1
OOLI	112.4887188420868	2
LLOI	96.4646464213953	1
LMOI	60.29040401337207	1
OHLI	23.527299867859295	1
OMLI	47.054878061763375	2
MIOH	-30.0	2
MIOM	-11.21595208085706	0
MIOL	16.666666567325592	3
HIOO	10.0	3
HILL	-10.0	3
HILM	-40.0	3
HIMH	-80.0	2
HIMM	-70.0	3
HILH	-50.0	3
IIMI	-171.99999998465034	3
HIMI	-90.0	3
IIHI	-197.59882122925643	2
IIII	-229.45266771960047	3
IIMH	-130.0	3
IHOI	-50.0	2
LIMM	-30.0	3
LMMH	-11.21595208085706	2
LIHI	-94.52987875586341	0
MIHI	-90.0	3
LIHH	-50.0	3
OIHH	-33.11444916405219	2
OIII	-106.6203702041175	3
LIII	-116.25	3
LIIH	-92.5	3
OIIH	-70.0	3
OIHI	-69.05945324285881	2
OHMH	-20.0	2
OIMM	-11.953765430371277	3
LIMH	-40.0	2
OIML	17.395193127578953	0
OIHL	14.791026685529182	2
OIHM	-30.0	3
LIHM	-40.0	2
LIIL	-20.0	1
LIIO	-10.0	0
OIIL	-10.0	3
LIIM	-60.0	3
MIIM	-80.0	3
MIIH	-90.0	2
HIIM	-90.0	3
HIII	-179.99999895691872	3
HIIH	-100.0	3
HIHI	-100.0	3
HILI	-60.0	1
OILL	89.16538692900859	3
OIOO	119.99658796522353	3
OIIM	-40.0	2
HHLI	-50.0	3
HHMI	-80.0	1
MMII	-80.0	2
MLII	-90.0	2
HLII	-96.66666612029076	3
HMII	-90.0	3
OMII	-48.729713316979186	1
OLII	-11.527492751849136	1
LLII	-29.322833228334837	0
LLHI	-10.0	3
LMII	-64.66141661416742	1
MHII	-90.0	3
LHII	-60.0	2
OHII	-79.99999955296516	3
LHIH	-50.0	3
MIII	-153.31018510205877	0
OHMI	-30.0	0
OMLH	66.49758053201775	1
HOOH	58.9774680724091	0
MLLH	10.0	2
MMLM	-4.446614593265872	0
LMLH	11.107056921895882	3
MMLH	-20.0	2
MHOI	-25.294364145958443	0
LOMH	62.89650888751172	0
OOHI	47.47855138991663	2
MLOH	76.0130670686185	0
HOHI	-40.0	2
HOIH	-40.0	2
ILIM	-78.90868386802606	1
ILHM	-40.0	3
HLIL	-10.0	3
MLIM	-17.5042724609375	0
LLIM	24.9957275390625	0
OLIM	49.9957275390625	3
LOII	-13.517953070228868	3
LOIH	8.45906634355158	3
MOIH	-25.060895152477478	0
MOIM	7.226436564682295	0
MOIL	54.45287312936459	0
MOIO	87.87467087026312	2
LOIO	113.349154304209	2
OOIL	112.30929515356273	3
HOIO	54.195104282248074	0
LOIL	88.90601579453849	0
LOIM	54.453007897269245	3
HHII	-100.0	2
OHIH	-40.0	3
OMIH	-27.50213623046875	3
OMIM	4.99786376953125	1
OOIM	63.22717241358164	3
MOII	-46.758976535114435	0
HLMI	-40.0	3
HOII	-82.03693334538374	0
IOHI	-80.46769280753588	2
HOHH	-30.0	3
HOMH	-15.675213332971857	0
LOHI	19.23936934404113	2
LMOO	168.35531143040464	1
LOHM	56.4481384446985	2
LOMM	72.89650888751171	0
IOHH	-40.0	3
IOMI	-53.88786504475101	2
ILLI	-24.27553007415974	3
ILMI	-84.0347830411645	1
IMMI	-132.2247812100836	2
IMMH	-70.0	3
ILMH	-40.0	2
ILHI	-109.5754955973828	1
ILII	-129.13656507443164	1
IOII	-107.40976635348608	3
ILIH	-100.84075645050977	3
IMII	-166.15384227571414	3
IMIH	-90.0	1
IHII	-205.2905092691399	1
IOIH	-73.23024109032119	3
OLIL	79.9957275390625	2
HLIH	-50.0	3
OMHI	-30.0	3
OHHI	-40.0	2
LHHH	-40.0	2
LHHM	-30.0	3
LMIH	-40.0	3
LMIO	52.226436564682295	1
LLIO	84.45300789726925	1
OOHM	91.06490253432983	2
MLLM	68.59240617169499	2
MLOL	136.1342926236861	3
MLOM	97.18528352179075	1
HLOH	57.0885008138888	3
MOHM	-2.939045771259919	3
HOHL	14.122429478046765	2
HOMM	8.245339671263594	3
HOHM	-10.380315327979435	0
MOHH	-20.0	2
MOHI	-20.380315327979435	0
MOMH	-10.0	2
HLLI	6.771995590100559	3
MMOI	10.145202006686034	0
IMOI	-40.0	2
IMHI	-135.0	2
IHMI	-90.0	2
IHHI	-188.71793879450215	1
IMHH	-80.0	2
IMHM	-70.0	3
IIIH	-197.36857386695812	3
IIHH	-165.0	2
IIIM	-170.055187448761	3
IIIL	-132.28211459225548	3
IIHM	-90.0	2
IILM	-50.0	2
MMLI	-20.0	3
HMLO	20.0	3
IHLH	-50.0	1
IHOH	-40.0	1
IIMM	-80.0	3
IHIM	-90.0	1
IHIL	-60.0	3
IMIL	-50.0	3
HOIM	-30.0	2
MOMO	128.9784723078432	0
LOHL	129.0754313900871	2
IMHO	-30.0	3
HMLH	-30.0	3
HMHH	-70.0	3
ILHH	-70.0	3
IHIH	-100.0	1
IMMM	-60.0	1
IMIM	-105.0	3
