State	State's Utility	Best Action
HLLLLHML	993.3486803354244	0
LMLLLHML	1016.2756342296881	1
LLMLLHLL	1060.9059680271805	1
LLHLLHML	559.9812883839465	0
LLHMLHHL	403.56152750748237	0
LLHMLHML	799.4223341900426	0
LLHMLHLL	866.0250678889373	2
LLMHLHLL	829.4225611000436	3
LLMHLMML	874.5740719284566	2
LLMHLMLL	1105.895964392027	2
MLMHLMLM	540.7123208773771	1
MLMHLMMM	600.7917950254516	3
HLMHLMMM	700.880092114593	3
HLMMLMLM	823.200414866528	3
HLMMLMLL	914.6674329680972	0
MLMMLMLL	982.9641127341379	2
MLLMLMLL	1112.512276287226	0
MLLMLHLL	1034.5103201665079	3
MLLMLHML	976.1347132501606	1
HLLMLHLL	1051.2610486585036	0
MLLHLMLL	977.348932898581	3
MMLMLHHL	526.2126741926016	1
MLLMLHHL	595.7921576725518	0
LMLMLHHL	639.7693549500495	3
LMLMLMHL	688.6329010428357	2
LHLHLHHL	259.23350475030475	1
MHLHLHHL	204.1968049410432	0
MHLHLHML	366.4965463538547	1
LHMHLHML	294.3289486474252	2
LMMHLHML	314.7967789355892	1
LMHHLHML	239.81357852647847	1
LMHHLHHL	198.70259422438448	1
MMHHLHML	129.77289995243507	1
MLHHLHHL	226.25853310615872	3
MLHMLHHL	343.20537475673416	0
MLMMLHHL	298.88483728106075	3
MMHMLHHL	-41.41740596896814	0
LMHMLHHL	60.490335969422446	3
LHHLLHHL	88.3249115070935	2
LHHMLHHL	98.13903259458169	1
LHHMLHML	329.0777184960745	0
LMHMLHML	290.552549514249	2
MMHMLHML	137.49303572646187	2
MHMMLHML	197.21475826209826	2
MHLMLHML	263.5722214497995	1
MMMMLHHL	303.96939661773484	1
MMMMLHML	382.188474127217	1
MLMMLHLL	457.9874432653506	0
MMMMLHLL	475.54184768130546	1
MLMMMHLL	528.3800692043953	2
MLMMLHML	587.089198753055	2
MLMMLHMM	707.5765197514302	0
LLMMLHMM	819.5297017996038	3
LLMMLHML	370.0579618154021	3
MMMMLHHM	377.84241230031716	0
LMMMLHHM	497.6029074986202	2
LMMMLHHL	597.3367858344576	1
LLMMLHHL	674.8188677762872	1
LLMMLHHM	727.5767316196434	2
LLLMMHML	990.9377803048811	2
LLLMMHLL	1067.7089283856326	1
MLLMMHLL	731.6531123969372	0
LMLMLHLL	779.6148160741838	1
LLMMMHML	819.5297017996038	3
LMMLMHML	819.5299088013211	1
HMMMLHML	291.01447551092195	1
HLMMLHML	367.79420090618663	3
HLMMLHLL	419.7716657757266	0
HLMHLHLL	444.19106357342787	2
HLHHLHLL	482.4348314661654	3
MLHHLHLL	522.7120126837349	0
HMHHLHLL	252.09355260836412	1
MMHHLHLL	124.72255119016546	0
HLMHLHML	536.2387363271388	2
MMMHLHML	415.781404024406	1
MLMHLHML	597.0665993826362	0
MLMHLHMM	500.7126155229065	3
HLLHLMMM	669.5804238557749	1
HLLHLMML	840.5987948392916	0
HLLMLMML	678.8317034748915	1
HLMMLMHL	301.26209273804085	0
HLMMMMHL	345.8470562149839	2
HLLMMMHL	428.7192314941627	0
MLLMMMHL	487.4660866997296	2
MLLMLMHL	526.4829456155067	3
MMLMLMHL	425.15146017330153	3
MHLMLMHL	566.8695599262404	3
HHLMLMHL	640.9664714121366	1
HMLMLMHL	827.8484834432111	0
HMLMLLML	930.943033167885	1
HMMMLLML	800.5646806973107	0
MMMMLLML	889.5165990972663	2
MMLMLLHL	977.2409462778596	2
MMLMLLML	1052.49021447736	3
HLLMLLML	1071.1531310895834	0
MLLMLLML	1091.0623634630037	0
HMMLMLHL	911.733676444398	2
HLLLLLHM	727.3325495967933	0
HLLLLMHM	752.591982994793	0
HLLLLMHL	936.7900763214168	1
HLLLLLLL	1287.6507333410248	0
HLMLLLLL	1232.27194968669	2
MLLLLLMM	1245.16120945203	1
LLLLLLLM	1373.6762965855619	3
LLLLLLMH	1212.2647820956463	3
LLLLLLMM	1246.9611590277482	0
LLLMLLML	1210.5241036463449	3
LMLMLLMM	1212.888048026323	3
LMMMLLLL	1226.7838156557887	1
LLMLLLLM	1289.671754254651	1
MLHLLLML	1113.9168329411611	3
MLHLLLLL	1199.5700248949327	2
MLMLLLLL	1233.147662885584	2
MLMLMLLL	1204.2778002343052	3
MLMLLMLL	1105.435769033676	2
MMLLMLLL	1109.9061057935758	2
HMLLMLLL	1155.4514883903776	1
HLLLMLLL	1217.16857419865	3
HMLLLLLL	1288.6575359598503	0
MHLLLLMM	1042.49021447736	1
LMLLMLML	1094.64211383909	2
LMLLMLHM	1138.4915274712691	3
LMLLLLHM	1231.6575359598503	2
LHMLLLML	1140.6813507729576	2
LHMLMLML	874.263632992452	1
LMMLLLML	938.0709193505045	0
LHLLMMLL	1017.71162056919	2
LHLLMMLM	1064.1242979615167	1
LMLMMMLM	1045.4830360431822	3
LMLLMMLM	1150.5369753538437	0
HLHLLLLL	1189.044754718021	2
LLHLLMML	1135.7665590390668	0
LMMLLMMM	804.2590067965	1
LLMLLMHM	1026.2371262772863	2
LMMLLMHM	1054.0538355360973	1
LMLMLMHM	880.1465788896139	3
LMLLLLHL	903.0167884120302	1
LMLMLLHL	903.3522441587623	0
LMMMLLHL	937.0583001955799	1
LLMMLMML	1196.7838156557887	2
LLHLLLHL	1102.1899031351602	3
MLLLMMML	1085.0114918574197	2
LLHLLHLL	1009.2653737981922	2
LLLMLHLL	1080.574814983468	3
LLLMLMLL	1158.347251735229	3
LLLHLLLL	1248.3640889264627	3
LLLMMLLL	1299.5812437830625	0
LLMMMLLL	1158.6660238951945	2
LLLMMMLL	1119.6768641833596	3
LMHLLLLL	1290.3089046606462	1
LLHMLLLL	1246.7838156557887	2
LLMLMLLM	1257.8873050590605	3
LMHLLHML	948.183658932316	2
LMHLLHLL	553.9831595455519	1
LLHMLHMM	709.4801007710385	1
LMHMLHHM	176.34734151497005	3
LMHLLHMM	251.4972945628241	0
LMMMMHML	573.797055569072	0
LMHMMHML	670.8858639900309	2
LMHMMMML	789.8734232357731	3
LMMHMHML	456.6966749428066	2
LHLHMHML	551.8854707768243	1
LMLHMHML	635.4285709105006	1
LLLHMHML	798.8576699131472	1
LMLHHHHL	365.74140677334145	2
LMLHHHML	439.7129419052966	3
MMLMMMML	510.79241945504464	2
MMLMMMHL	589.7696109385521	0
LHLMMMHL	547.7924194550446	1
LMLMMMHL	619.7696109385521	0
LMLHLMHL	731.8146126338132	0
LMLHMMHL	591.0463236298388	1
LMLHMMHM	526.0299280528371	0
LMMHLMHL	641.9906855645745	1
LLMHLMHL	821.8349753282556	1
LLMHLLHL	890.9280175255104	2
LMLHLLHL	887.5406084047747	1
LMLHMLHL	818.7865475642973	3
LMMHLLHL	806.6684501005394	1
LMHHLMHL	343.6655766116932	2
LMMHLMML	620.4126542382328	1
LMLHLMML	1047.4312992196687	2
LHLHLLML	951.12068266183	1
LHLHLMLL	499.99031837010557	3
LHMHLMLL	544.4833100118373	1
LHMHLMML	505.43740354223064	1
LHLHLMML	555.7926249378277	0
LMHHLMLL	743.6797503327202	2
LMHHLMMM	622.7767303577828	1
LHHHLMML	387.86435443603733	2
LHMHLMMM	414.89366318800757	2
LMMHLLML	857.6919242436761	1
LLLHLMML	959.0496289205554	3
LLLHMMML	919.8496200155633	3
LMLHMMML	827.864658014007	1
LLLHMMHL	796.6742152150952	0
LMMMLHML	537.6031072510118	0
LHMMLHML	136.43663430850162	0
LHMMLHHL	162.7077291431223	2
LHMLLHML	142.79297087765147	3
LHHHLHML	132.62778725873275	3
LMHHLHLL	409.16238981206055	3
MHHHLHML	-35.107855191732945	1
MLHHLHML	190.19690747687483	0
MMMHLHLL	324.0192441020229	0
LMMHLHLL	371.1326974664387	0
LHMHLHLL	345.3587862405463	3
LHMHLHMM	99.71057597132108	3
LHMHLHLM	200.06258436103602	0
LHHHLHLM	143.6693861059084	2
LHHHMHLL	192.96618690488285	2
LHHHMHML	204.89605378268266	2
LHHMLHLL	185.3057525665789	0
LHHHLHLL	266.41937600706666	2
LHHHLHHL	-0.5918338479968739	2
LHHMMHLL	-20.0	2
MHHLLHLM	-20.0	3
MHHHMHLL	-7.0453719035809	1
MHHHMHML	-90.0	3
HHHHMHML	-110.96304170181666	2
HHHHMHLL	-12.180878320919334	2
HHHHLHLL	64.24374131203678	1
MHHHLHLL	-65.6910097045275	0
HMHHLHML	66.85550234901396	3
HHHHLHML	-134.36439394074205	1
HHHHLHHL	-234.06594466807041	2
HHMHLHLL	280.72202206548394	1
MHMHLHML	208.95155996265885	2
HHMHLHML	46.99469795891588	2
HHLHLHML	131.15360975254092	2
HHLHMHML	242.51901362016895	2
HHLHMHLL	336.13251053424915	1
HMLHHHLL	406.81416749728527	3
HMLHMHLL	485.34933576996013	1
HLLHMHLL	561.4995167497217	0
HLLHMHML	612.7774897638325	3
HMLHLHML	703.0863429505357	1
HLLHLHML	803.4295075714573	1
HLLHLHLL	881.5885739142761	2
HLLHLMLL	1042.1187790585122	3
MLLHLLLL	1182.3575042497453	0
MMLHLLLL	939.6140396087229	1
MMLHLMLL	952.7755024046262	1
MLMHLMLL	1025.3063679528245	0
LLHHLMLL	837.116664735611	2
LLHHLHML	406.97435658650215	1
LLHHLMML	736.4188738083524	1
LLHMLMLL	813.40499826205	1
LLHHMHHL	571.0463236298388	2
LLMHLHHL	667.8295119305969	2
LMMHLHHL	349.42682832577856	2
MMHHLMML	401.4489157090113	1
MHHHLHHL	-130.7923223884633	1
MHHMLHHL	-119.12287030640708	0
MHHHMHHL	-118.34826261699222	2
LHHHMHHL	-70.0	2
LHMHLHHL	154.41241580636932	2
MHMHLHHL	-13.11143777653055	2
HHMHLHHL	-78.08854115540096	2
HHHHMHHL	-110.0	3
MHMHMHHL	-20.386576285430678	2
LHMHMHHL	-58.10902918150365	3
LHHHLMLL	582.7594651077076	1
LHHMLMML	339.0779189924336	0
LHHMLMLL	316.16994664646705	1
LHHHLMHL	171.00797995073745	2
LHMHLMHL	354.3079590510237	2
MHHHLMHL	124.60941914087104	1
MHHHLMML	384.4022435797702	1
MMHHLLLL	636.2608698519922	1
MMHHLLML	408.9509285410429	3
LMHHLMML	260.53405067061914	2
MMHHLMMM	490.49905732200455	0
LLHHMMMM	444.01224089920925	2
LLMHMMHM	537.7916170081171	0
LMMHLMHM	193.36890811984372	3
LMHHLMHM	259.2990189505239	0
LMHHLMMH	183.3691170554715	3
LLHHLMHM	154.03201730785935	2
MMHHLMHM	153.36890811984372	3
MMHHLMHL	259.2990189505239	0
MMMHLMHL	492.5738811781903	2
MHMHLMHL	205.23209817767022	0
MHHHLLHL	186.8662856103636	2
MHMHLLHL	465.5012304806648	1
MHLHLLHL	338.2336900995217	0
HHLHLLHL	164.4318459728568	3
HHLHLLML	411.3931173489541	3
HHMHLLHL	152.19560278045606	2
HMMHLLHL	61.50493560833657	1
HMHHLLHL	90.56129568507905	0
MMHHLLHL	465.50129154682975	2
LMHHLLHL	427.81627892866607	1
LLHHLLHL	528.4265684440791	2
LMHHLLML	655.0946122952759	1
MLHHLLHL	278.76031818332916	1
MLHHLLML	307.26379447313855	1
HLHHLLHL	74.09541249221252	3
HMHHLMHL	-21.664789858987383	2
HLHHLMHL	-30.0	3
HMMHMMHL	289.85995694832235	2
HMMHLMHL	410.9557759352103	0
HMLHLMHL	315.33902918002445	3
HHLHLHHL	94.34255380824209	0
HMLHLHHL	104.64442708172524	0
HHLHLMHL	44.41235598080263	0
HMLHLLHL	146.39039345499285	2
MHLHLLML	357.3320633518141	3
HMLHLLLL	371.5988570166327	0
MHLHMLLL	59.70218796733732	1
HHMHMLLL	44.11378925054714	1
HHMHMMLL	71.23778581527472	3
HHMHLMML	134.7088883599032	0
HMMHLMML	37.45310244034461	0
HMHHLMML	86.05926468761666	1
HHHHMMML	40.78797835594685	1
HMHHMMLL	145.32018467149643	0
HMHHMMML	217.02263135082393	0
MMHHMMHL	330.02534521047	1
MMHHMMHM	-110.0	3
MMHHLHHL	81.92577383288815	0
LMHHLHHM	28.32512933512352	3
LMHHMHHM	-41.86481278984138	3
LMHHMHHL	53.48376100605232	1
HMHHLHHL	-36.23669248166641	0
HHHHLMHL	-172.00217166890056	2
HHHHLMML	-82.74789282224083	1
HHHMLMHL	-60.0	1
HHHMMLHL	-20.580698688903084	0
MHHHMLHL	108.17965704932726	0
MMHHMLHL	91.04131165931437	2
HMHHMLHL	156.71281966852246	0
MHHHMMHL	17.2420472025384	0
LHHHMMHL	119.15806883554481	2
LHHHMMMM	-80.0	2
LHHHMMHM	-90.0	3
LMHHMMHM	-54.50738359838883	3
LHHMMHHL	28.32512933512352	0
MHHMLHML	-50.0	2
MHHLLHHL	-25.145810185555472	3
MHHLLMHL	35.93340985890653	3
MHHMLMHL	62.14847722678394	3
HHMHLMHL	-58.067463640642515	2
HHMHMHHL	-100.0	2
HHLHLHLL	274.8721096064366	0
HHLHLMLL	211.9957188037408	1
HMLHLHLL	236.8841973475277	3
HMHHLMLL	57.453338218854995	1
HLHHLMML	151.17721672918734	0
HMHHMHHL	-17.079639666535	1
HMHHMHML	-29.83004788588743	3
HLHHLHML	214.09803236190433	2
MLHHLHHM	13.733196449599347	2
HMMHLHHL	-24.213343750964853	2
HMMHLHHM	-90.0	3
HHMHLHHM	-100.0	3
HMHHLMHM	-90.0	3
HHMHLMHM	-90.0	3
HHHHLLHL	20.13979491877042	2
HHHHLLHM	25.6176609983939	0
MHHHLMHM	62.060890481402765	0
MHHHLMMM	229.73389513651478	2
MHMHLMMM	344.14898002860724	0
LHLMLHHL	243.31015427527427	2
HLHHLHHL	80.59816372326506	2
HMHHMMHL	30.291090053941986	1
HHLHMLHL	48.32344357348475	3
HHLHMLHM	-16.508900783863723	2
HMMHLHML	-50.0	2
HHMMLHHL	-60.0	2
HHLHLHHM	-70.0	2
MHLHLHHM	60.39909971055363	3
MHLHLMHM	133.7771244469389	0
MMMHLLHL	613.3909169177883	2
MLMHLLHL	642.3867986275131	2
MLLHLLHL	867.7180127543213	0
HLLHLLHL	634.8535081062023	3
HLLHLLHM	27.277411532647907	3
HLMHLLHM	19.19738161994141	3
HMMHLLHM	43.552898078498245	2
MHLHLLHM	282.4981207077414	1
LHLHLMHL	485.85908908744284	1
LHLHLMMM	490.2133624440449	1
LHHHLLHL	317.212284590634	2
LHMHLLHL	425.27532096809233	1
LHLHLLHL	399.9923443622635	3
LHMHLLHM	96.92504215298916	3
LHHHLLHM	162.90886315219765	1
MHHHLLHM	108.17965704932726	1
HHHHLLML	-11.874184573106621	2
HHHMLLHL	69.97801017947565	2
HHHMLLML	-20.0	2
MHHHLLML	325.9620192217932	3
MHHHLMLL	329.0779189924336	0
LHHHMMML	299.0779189924336	1
LMHHMMML	389.45923741912554	3
MMHHMMML	164.48064560355724	0
MMMHLMML	433.9634197149872	1
MMMHMMML	-60.0	2
MMMHMMLL	-30.0	2
MMHHMMLL	-40.0	3
LMHHHHLL	-30.0	3
MMHHHHLL	-60.0	3
MMHHHMLL	-50.0	2
MMHHHHML	-90.0	3
MHMHHHLL	-60.0	2
MHHHHHLL	-70.0	3
LHHHHHML	-23.827965004977663	2
LHMHHHML	51.30244749531755	3
LHHMMHML	123.66956821439456	1
LHLHLHLL	465.39031837010975	3
MHLHLHLL	374.0412865331012	0
MHMHLHLL	200.0752611732232	0
MMLHLHLL	492.38508180378363	1
MLMHLHLL	557.3599394443727	1
MHMMLHLL	170.06773505590087	2
MMLHLHML	536.8252480759596	0
LHLHLHML	416.3105016886421	1
LMLHLHML	798.8576699131472	1
MMLHLMML	220.90202950625815	3
MHLHLMMM	245.4469338169451	1
MMLHLLMM	317.16348877890425	0
MMMHLLMM	352.40410014369974	0
LMMHLMMM	424.89366318800757	0
LHLHLMHM	326.2798316368052	3
LMLHLMHM	723.559869304336	1
LMLHLHHL	616.939018961928	0
LMLHLLML	895.1043809482759	1
LHLMLMML	380.29229394288427	1
LMMHLMLL	893.4320569427132	1
LHLHLMLM	469.99031837010557	1
LHLHLLLM	499.99031837010557	3
LHMHLMLM	480.03497901065356	1
LHMHMMML	394.71287634763837	1
LHHHMMLL	649.3117752994482	1
LHHMMMHL	219.17012709319022	0
LHHLHHHL	-40.0	3
LHHMHHHL	-70.0	3
LHHHHHHL	-47.96175942286154	1
LHMHMMHL	227.1212821987694	3
LHMHLLML	384.3159920417032	3
LHLHLLHM	345.44765538058266	1
MMLHLLHM	336.1095250515253	3
MMMHLLHM	245.53856447149167	0
LMMHLLHM	317.2658371987644	2
LMLHLLHM	363.6294735624008	2
MMLHLLHL	572.0518252260096	1
MHLHLMHL	261.20425754751255	0
MHMHLMHM	-80.0	2
HHMHLLML	436.0441219951952	1
HHMMLLHL	372.4397097956757	1
HHMLLLML	355.19573881610813	1
HMMHLLML	542.0518252260096	0
HHLHLMML	60.306365694861725	0
MHMHLMML	143.7771244469389	2
HHMMLMML	75.17581606470863	0
HHMMLHML	196.21797044841603	1
HMLHLMML	273.80512626202204	1
MMLHLHHL	168.05640396639296	0
MMMHLHHM	-6.2668035504006525	1
MMMHLHHL	-50.0	2
HMMHMHHL	-90.0	3
HMMHMHML	-80.0	3
HLHHLMLL	804.0599071478847	0
MLHHLLLL	960.5181973232455	0
MLHHLMLL	942.775731157542	2
LLHHLLLL	1080.5985492162056	2
LLHHLLML	933.4613608057094	2
LLHHLLMM	860.1152247251385	3
LLHHMLML	657.0665556857869	2
LLHHMMML	407.5473037264521	0
LLHHMMHM	463.94169126685495	2
LLHHLHHL	337.7541254092308	2
LHHHLHHM	-70.53265046319719	3
HHLMLLML	515.191763498263	0
MHLHLLLL	550.2133624440448	0
LHLMLMHL	362.2630645485959	1
LLLHLHHL	762.4681500215493	3
LLLHLMHL	862.971601573209	3
LLLHLMHM	671.2038823739024	3
LLLHLLHM	988.1426356378491	1
LLMHLLHM	958.1426356378491	2
LLLHLLMM	1042.3809781756272	0
LLLHLLHL	993.4733448938621	3
LLMHLLML	981.6239930309443	2
LLMHLMMM	787.116664735611	1
LMMHMMML	316.71725664045323	2
LMLHMLML	385.24158871287455	0
LHHHMLML	249.17012709319022	0
LHMHMMLL	309.08219562400404	2
LHLHMMLL	445.4458319876405	1
LHLHHMLL	382.63678597895915	0
LHLMMMLL	435.8103396979673	2
LHLHMLLL	450.90124878887644	0
LHLHMLLM	230.50737433130737	2
LHLHMLMM	233.897363528088	2
LHLHMLML	308.09732661487095	0
LHMHMLML	332.1194785017012	2
LHLHMLHL	380.1330037355269	1
LMMHMLHM	514.6055232816477	0
LMMHMLHL	616.2286259107054	1
LLMHMLHL	775.3910639450794	3
LHHMLMHL	133.9071819556637	1
LHLHLHHM	28.61637800835034	1
LHLHMHHM	65.12951997366032	3
LHMHMHLL	365.96528653309946	2
LHLHMHLL	428.8512865330988	2
HHHMLHML	116.59617340357443	2
HHHMLHLL	40.85123878475309	2
HHHLLHLL	33.4235787779251	1
HMHMLHML	136.19553987213595	1
HMHMLHLL	206.8841973475277	0
LMHHMHLL	129.24878866318207	3
LMHHMHML	165.83222067383062	0
LLHMMHML	33.325197264860826	3
LMHLMHMM	62.953459195785285	3
HHLMLHLL	200.79614692336673	0
LMMHLHHM	-50.0	3
MMHHLHHM	-90.0	3
LHLMLHLL	508.99031837010557	0
LHLMLMLL	509.99031837010557	3
LHLLMHLL	499.99031837010557	2
MHLLMHML	262.7548306070643	2
MHLLLHML	303.0617942434269	2
MHLHMHLL	314.51397606160793	0
MLHHLMML	491.6239454999354	2
LHHHLHMM	108.88842840739895	3
HMMHLMLL	345.24698964078453	1
MMHHLMLL	216.28720387979132	2
MMMHLMLL	251.4310978797904	0
MHMHMHLL	279.36875787978954	0
MHHHLMLM	246.17012709319022	3
MHHMLHLM	82.09749291291897	2
MHHMLHLL	146.775177309921	0
HMMHLHLL	52.17574255514272	0
HHHHLHLM	80.19553987213595	1
HMHHLHLM	166.8841973475277	3
HMHMLHHL	-60.0	3
HLHMLHHL	-30.0	3
MLMHLHLM	460.4408114153614	3
LLMHLLLL	1142.9543291047216	2
LLMHLLLM	1088.6588961942496	3
