State	State's Utility	Best Action
LLLL	656.7499609848475	2
LHLL	267.7171978903189	1
HHLL	224.73424712217962	1
HLHL	259.79996369716696	0
LLHL	383.15804346667403	2
HLLL	410.09756988283993	0
HHHL	113.17670085256657	1
HHHH	-227.38211558718393	1
HLHH	126.73805922027623	3
HHLH	54.771106562843656	3
LHHH	44.86442391097724	1
HLLH	235.49285728150508	3
LLLH	316.0934234836598	3
LLHH	227.83218447497936	3
LHHL	127.1995226879107	2
LHLH	237.1348225132982	1
