State	State's Utility	Best Action
LLLL	959.3059529927953	0
HLLH	241.64273245590294	1
HLHH	315.25133920386224	3
LHHH	206.4755085768776	2
HHHH	-376.99016632746935	1
HHLH	243.91272863721497	0
HHHL	-15.719894385084519	2
HLHL	712.618107874372	2
LLHL	685.7863665834469	2
HLLL	818.192439977543	0
LLLH	864.3753576935158	3
HHLL	473.64555346390546	0
LHLH	351.2327491207368	3
LHLL	721.9780181543226	1
LHHL	266.16885634935386	2
