State	State's Utility	Best Action
IOHI	-125.84929172373933	2
IONI	-46.58260592537801	2
ILMI	-67.37001607968077	1
IMMN	211.50009284117448	2
IOMI	-14.929859340573508	0
ILNI	-18.06156390228366	0
IMNI	-114.19193500136016	1
ILHI	-173.2643625513654	1
IHOH	296.92342766623153	2
ILMH	253.3020128656072	3
IMMM	325.8912437106543	2
INMM	335.8912437106543	2
IHMM	88.46453074390425	0
INLM	428.76816230157243	3
IHOL	641.3713391817289	1
INOO	624.398048994111	1
IMOO	672.4572265839448	0
IMLO	633.2914215536397	2
HMOL	845.4512789005271	3
HMOO	917.1682539713959	0
NMOO	985.7426642922726	0
HLOO	966.3373762129082	0
MLLO	1007.0416918068913	0
LLLO	1110.1339358178675	1
LLOO	1136.4823478192852	1
MLOO	1086.1918536184094	0
MMOL	773.8984378825307	2
NNOL	826.5539577041118	3
NNOO	947.1683978630454	1
LMOO	1068.947714958849	1
LNOO	1028.0856483515877	1
ONOL	1027.1859351733829	3
OHOL	959.4494267567663	1
OIOO	932.1213925901998	1
OHOO	1008.9851843809068	1
LNOM	936.8495821814167	3
LHOO	964.9135544392188	1
OIOL	881.2265818119702	3
LIOO	868.0992779990771	0
LILO	796.1673048530689	2
LILL	728.5325186681093	2
LIOM	776.147396070695	0
OIOM	851.2750317144454	3
OHON	848.6599051285716	3
LNOL	995.2770835164289	3
MNLO	827.726480887992	0
OILO	875.251788677983	1
OHLL	871.409806251203	3
LNLL	768.973686152729	2
LHLL	787.7486873260818	2
MHOL	883.5044840810897	0
ONOO	1068.6570368937964	1
ONLO	1023.7475498144992	2
LNLO	995.2770835164289	2
OMOL	1066.5596639025243	1
OMOO	1112.069732694966	1
OLOO	1150.9608520883232	1
OLOL	1123.6562612098546	1
OHOM	915.7955750119529	3
OHLO	950.1034729280958	1
ONMO	1011.7913332044168	2
OMMO	1040.8627594254694	2
OMML	935.1747380057743	1
OMMM	823.5837024229992	3
ONNO	915.0931256352862	2
OHNO	863.5838130717576	1
OHHO	797.2254317645819	2
ONHO	837.8073280477297	2
LNNO	718.7649096995435	1
MNNO	199.99000400838943	3
MMNO	184.04658003396978	3
MMHO	193.38529360027405	1
MLHO	225.9838563227067	3
NMHO	228.87114063517566	3
NLHO	241.80351539340026	3
HNHO	254.30144923022323	3
INNO	511.8161556376582	1
IMNO	568.6848233245057	2
IMMO	642.9833350204827	0
IOMO	411.081864311294	3
HMMO	736.6483403672904	0
NMMO	829.6094500660557	0
LMMO	910.6773426621718	1
LLML	934.4724258833735	0
OLNL	982.7473185966693	1
OONL	1014.1638591514718	3
OONO	1123.4821509087417	2
OLNO	1007.7371876377229	2
OMHO	966.7764834829226	2
OLHO	966.9634688739505	2
OMNO	952.4378664628291	2
OLMM	1005.7498692415259	3
LLLM	762.3777153597152	1
MLLM	791.5310151221587	2
MLOM	857.2568952374849	0
OLLN	919.1745316291954	1
LOMN	943.5274530884808	2
LOLN	1003.9195804822336	2
MOMM	905.1748823173733	0
MOLM	928.6113723187578	0
NOLN	823.7366303131995	3
NOLL	859.7075479154141	1
NOML	877.453004929457	0
LOMM	930.5035060043905	3
LLMO	1000.559611850967	1
MOMO	999.9987040165206	0
LMOL	1011.5288587222212	3
MMOO	1010.4807353193962	1
MOLO	1077.0992982658381	0
OLLO	1123.5117212980067	2
MLMO	1005.7498692415259	0
OLMO	1084.1666755313227	2
OMLO	1061.1603054348432	2
OOMO	1119.166770600198	2
OOML	1072.826703553246	2
OOLM	1089.6693751413213	3
LOON	1037.6886036508195	3
MOOL	1090.5086411603443	0
OOOM	1111.6658357994065	3
OOON	1059.4433452296848	3
OOOH	1057.3707879828744	3
OOLL	1127.072872661793	3
OOLO	1148.3136738451633	2
MLLL	953.1522621122618	2
MLOL	1003.5026650220126	3
NMOL	275.44722207556663	2
NMLL	261.6080248098216	1
NNML	200.919808775006	1
NMMM	212.13329856473234	2
HNMN	325.94103992319504	3
HNNL	465.03936407359055	1
HMNL	516.7105499859002	2
HNLM	585.23408426918	3
HNLL	661.3713391817289	2
HNOO	892.4515580767409	0
HNOL	833.2064022690668	3
NHLO	712.1798173953649	0
HILO	679.9374939889016	1
HHLO	755.4862846002296	1
HNLO	828.3182672082561	0
MNMO	887.0204634148257	2
MMMO	852.4515580767409	2
ONLL	937.985811220497	1
MMLL	877.8370359010356	1
OMLL	994.4034698800431	1
LOOL	1126.0139362044508	0
LMNO	743.0722624166606	1
MLNL	781.1915377846773	2
MLML	834.657394085636	1
OOMN	960.4702079154584	2
OONN	924.4231871239126	2
OOMH	928.6113723187578	3
OOMM	998.4572402655526	2
LOLM	963.5276224340103	1
LLLL	915.7502350868821	1
LOOM	1094.9474452016455	3
OLOM	1088.5454015209018	3
LOOH	995.1844661600127	3
MLOH	446.7328150080016	2
NLOI	474.14772680545195	0
NMLN	192.3696192736576	3
NNLN	193.13265734629184	1
NLMN	176.72337721649495	1
HOMN	185.24832903885087	2
ILLN	205.83160373705348	2
ILON	217.59079293894328	3
IMON	219.54544289005887	2
HMII	-138.4701072123215	1
HNII	-204.62309649108934	1
NMII	-38.61820345073902	1
HOMI	273.2176916475271	0
NOMI	386.49794103671024	2
MOMI	327.84814693303923	1
MLMI	271.85868817969975	1
MONI	350.4994681572904	0
MOLI	286.42111491521257	1
LOMI	305.0633322397353	1
OOMI	395.0317128270505	0
OONI	441.4972000670654	2
OLMI	432.1227664605466	2
OLNI	447.6784449388748	2
LMMI	270.2573613867792	3
LMNI	333.6194244456605	0
LLNI	363.6194244456605	0
LONI	347.25748200109444	3
OOHI	412.9106004449873	2
LOHI	371.6195404004886	0
OOII	259.26368262668683	2
OMMI	368.91048981449194	1
OLLI	518.2739259902814	2
OMOI	531.415615741829	1
OMOH	447.8872467796216	0
OMLI	464.3192930763098	2
ONOI	485.1023083650983	1
OIOH	728.4734022448146	3
OILH	317.36692930885636	2
LHOI	395.8428108643682	1
OHOH	844.2160175107576	3
ONOH	830.7682106894348	3
ONOM	958.9590731662769	3
OION	798.3039114504055	1
LHOL	875.3182672082561	1
LHLO	888.2514966790108	0
OILL	833.1039236307731	2
OHML	888.0204634148257	1
OHLM	807.7266098101846	3
OILM	734.4795607669395	3
OIMO	804.9774345429316	2
OIML	809.2184170733432	1
OIMM	426.70781303714085	1
OHNM	468.4341463892321	3
LINN	402.13734499056403	0
MINN	82.05781187276357	1
MHHN	135.6199361084206	3
MHHM	206.24451298559842	0
LIHN	295.8273707921779	2
LINM	524.0927347249773	0
OINM	604.5475954682308	3
OIHL	579.6551035981884	1
OHIL	644.0613470862131	3
ONIL	599.6552123775919	0
ONHL	477.47053207903934	0
OHHM	497.1895932383695	3
LIHL	305.0925026421756	0
LIIL	350.102899926651	0
LHIL	442.96309813569627	3
LNIM	371.3288529331668	0
MNIM	116.52407775120548	3
MHIM	185.026849463773	3
MIIM	-61.291009040929396	1
NIIM	20.787879892914702	3
NIIL	180.9631799689858	1
NHIL	327.4313779809884	0
NHIM	82.50797948178123	0
HIIM	29.14749410418817	3
MINH	-5.938838091787964	0
LHHI	111.92752598297051	1
LNHI	179.9195880865291	0
LHII	19.136299511116093	3
MOII	174.72340927696158	0
MLII	63.14136981448483	0
LMII	163.68846272329117	3
NLII	70.05189544608714	0
MMII	91.01682330301225	0
HLII	-53.85557590974285	1
LOII	210.92804430598042	0
OMNI	392.9106004449873	1
ONMI	426.59207752858845	2
OHMI	327.644028745584	2
LNNI	308.25748200109444	0
ONNI	353.6195404004886	1
ONHI	286.5686061157327	2
MHOI	313.69715818568494	1
MNOI	401.9508723437471	0
LNOI	444.0337461724122	0
LMOI	446.59207752858845	0
OIMI	229.6434044497242	2
LHLI	343.2093869447265	1
LNLI	392.4550098023009	1
LMLI	424.95014107929575	1
LHMI	316.25852977793136	2
OINI	296.9488984317316	1
LIMI	144.95417005254652	3
MIMM	195.33960053418366	3
MIMN	80.45875304729188	0
LINI	227.25400858855846	0
LLOI	504.6087339423281	1
LOOI	516.2320694648058	3
MOOI	518.0357700819452	3
MOLH	926.3375226262023	3
MLOI	392.45512697136616	0
NOOI	494.6088625183252	0
OLOI	618.5450245099122	3
OOOI	615.8956817056907	2
MNLI	341.7557851093724	2
NLLI	294.55954698044206	1
NOLI	316.177399403448	3
NLMI	271.6741773797016	1
NONI	312.531733800985	0
NOHI	130.46009408806484	2
HOHI	167.17800828541962	2
HOII	6.827232833036348	0
NLHI	87.41408467925835	1
HOOH	405.7479762664927	2
HOOI	476.2321930737507	0
HMMI	21.73477338467346	0
HNMI	-40.43870395379389	1
NMHI	101.9276292778762	0
LLLI	472.16694857996606	0
OOLI	606.690522058921	2
OLOH	745.1897108696066	3
LNLN	434.09852210165946	0
LLMI	454.1478605480953	2
LOLI	464.9502537219695	2
LNMI	158.96204870307741	3
MNMI	198.84684047485842	2
NNOI	399.630371555171	0
NHOI	339.6673343996539	1
MILI	-35.65875454741089	0
MIMI	15.93486514642504	1
NINI	-115.64333393692671	1
NIMI	-180.99364453649255	3
HHMI	-72.37501512344741	2
NMLI	339.6673343996539	2
HONI	187.17800828541962	2
NLNI	290.25748200109444	0
HLNI	113.19751482752099	0
MNNI	159.10846272329118	1
NMNI	221.231733800985	1
LNII	237.431733800985	2
MLHI	225.9044600536658	2
MLNI	295.44952134156136	1
MMHI	133.3140140482992	1
IINH	-48.845189258077795	3
IHIM	-63.76725530623065	0
IIMH	70.40773862682173	1
IIMN	-6.633035235860447	1
IHLN	412.3594949873102	1
INLN	491.510675842262	1
IMLN	557.2342052635561	2
ILOL	470.5927223155264	0
ILOM	486.2802860118032	0
IMOM	529.2004525431482	3
HIOL	450.0895833969618	2
NILL	667.6646758517311	3
NILO	730.7386647424528	2
HILL	325.5277470912954	0
IHLM	-7.030553374520089	3
IIHL	52.74992377425339	0
HHNL	231.87697532408268	0
HIHL	279.86341980815683	2
IIIL	43.22000947263123	3
HIML	366.5150203906539	0
MINL	451.68346125247956	0
OIHM	514.0928359214078	2
OIIM	375.04122365198134	3
LIMH	321.92361049150765	3
OIMN	461.68346125247956	3
LHMN	351.92361049150765	2
LIHH	216.24463371296008	3
LHHH	64.87166997608493	1
MNHH	116.52416451739572	3
NIIN	-126.77419354838709	1
LHIH	345.2334283705219	0
OHIH	439.14838683232074	2
OHHH	625.6260620203332	2
OHNH	172.50160923515153	0
OINL	632.7965348729422	1
OINO	761.1139439880332	1
LINO	635.3547798807109	1
LHHO	727.5028885881237	0
OMIL	398.8898040924902	1
OLIL	432.0999074905143	2
LMHL	435.6666842085763	3
LNIO	472.96309813569627	3
LHIO	503.2924424746803	0
OHIO	715.6238351814824	1
OIIO	511.5695317562881	1
OIIL	569.6552123775919	1
OHIN	350.7535356491758	1
ONIN	411.9484788711354	1
LHIM	351.3288529331668	0
OHIM	434.809943265214	3
ONIO	784.0265952429568	2
MHIL	351.3289489386926	0
ONIM	381.3289489386926	2
LIIM	287.53710128678324	0
LNIN	187.83445117043232	0
LIIN	204.80752824620762	1
MIIH	-88.99899063787605	2
HIMH	-65.65862136821747	0
MHMI	197.25400858855846	0
ONIH	207.22214232965538	2
ONNH	252.46915432848263	1
LMHH	269.4102746266659	0
ONHH	332.6781820842582	3
ONHN	380.75363098402187	0
OMIN	457.7206339145326	3
OMIM	519.6896911398327	3
LIIO	432.0314136022545	0
OIHO	695.0025495892298	2
LIMO	669.5913240350213	2
LHNL	728.9738185934737	2
LIOL	827.7864404874305	1
MNOL	917.0204634148257	3
NHOL	738.9738185934737	0
NIOM	466.95319654067856	1
HHOM	428.8868957992713	2
HILM	498.76334529411963	0
MILM	598.6260620203332	2
LILM	488.39152481374055	1
LHLM	400.68866989149353	1
LHMH	67.37324800442288	1
LNMH	108.19263934495503	3
MHMM	131.3252909212668	0
LHNN	201.47267630415269	0
LHHN	246.24463371296008	0
LMIM	304.1959676398501	2
LIMM	541.8193018926398	3
LHNO	746.550574367762	2
MIOL	767.6634065073437	3
OHMO	859.1706404252449	2
ONML	964.4673416560446	2
LNMO	887.5878610879479	2
MHMO	550.0775755770577	3
MIML	521.6835891870005	3
MINO	675.0025495892298	0
NHNO	581.8193018926398	0
MIMO	704.2802361819765	2
MIOO	841.8483721575147	0
MHOO	843.7831351512268	0
NHLL	659.8072390351127	2
HMLL	245.44722232883944	0
NLML	257.342249881209	1
NMML	231.6080248930881	1
HOML	252.6025000959555	2
HOLL	258.4472224037793	0
NMNM	-17.459561693747556	1
HONM	2.822852186988618	3
HLHL	3.1366398651703506	1
IOHM	3.4852875316377876	1
IOIM	37.206002056860484	3
ILIO	85.78456884454768	2
IOIL	67.20611196009291	3
IOIO	62.068936294350465	0
HOIO	68.96548947963294	2
ILHO	106.42741611342579	0
HMHO	118.25279743253427	1
HLHO	153.61432787154365	0
MMIO	159.57157972331936	0
MLIO	130.2528950843893	0
MNIO	133.61442175098742	1
MMIL	199.52407775120548	3
NNIO	255.026849463773	0
MHIO	283.36325875342084	2
MIIL	213.76244141588325	2
HHIL	244.68824018288956	0
HHIM	-53.76725530623065	3
IIIO	125.80007299327599	1
MHIH	-29.46885425698403	3
MHIN	56.14581826030576	1
MNIN	129.0510060533891	0
NIIO	255.58401542010978	0
MIIO	348.1814877170327	0
NHIO	432.9631982272123	0
HHIO	180.2194161646006	2
HNIL	53.89800852536811	3
HNIO	93.2200656939484	2
IHIO	339.66687840449106	0
HIIO	63.2200656939484	3
HIIL	132.38619727429491	0
LHNM	390.82034891272474	1
LNNM	481.8250183833908	2
LHMM	524.2501575896414	3
LHML	539.8536209648415	1
LNML	588.7263900642606	1
MMML	620.8072390351127	2
MHLL	700.8970658566093	3
MILO	767.6635349417633	2
LHMO	757.977698001933	2
MHNM	498.7634558182999	2
MINM	494.09283592140775	0
LHLN	684.6260620203332	2
LION	738.473520305365	0
MION	594.5154877432642	0
LILN	545.0639389689378	2
NION	535.0639389689378	0
NIOO	789.7097582553669	0
HHOO	779.4048216361042	0
NHOO	797.6635349417633	0
LIHO	625.5022946303069	0
HIOO	748.89363393699	0
NIOL	710.8970658566093	0
NHOM	698.5326564636255	0
NNOM	694.004270543291	3
HIMO	511.7492183305992	0
NIMO	601.9437445900114	2
MNOO	974.4673416560446	0
LHOM	648.6260620203332	2
MIOM	698.473520305365	0
MHNL	186.11694242128806	0
NINM	217.9078364385178	1
NIHM	-33.76725530623065	3
MIHO	98.58009194408294	3
NIHO	142.86686197208724	2
LIIH	198.7833911581049	3
NIHH	124.62017034166408	0
OINH	423.3084483576075	3
OHMM	374.0370317334268	0
OILN	435.51511512723164	2
OHMN	512.5650769875854	0
LILH	196.67906400475178	0
LIOH	664.6261682748285	3
MHON	600.288039415121	1
MNLN	666.9868562110795	3
NHLM	729.985535909427	1
NNLM	822.2062857168306	3
NNLO	902.4515580767409	2
MHLO	777.6635349417633	2
MILL	19.343900443235043	3
NIML	21.493338700742022	1
NHMM	46.10382117284438	3
NIMM	95.67101961203599	1
HIMM	105.8056404807653	0
NHNM	286.56438060892947	3
NHNL	351.73831402145225	0
MNHM	408.88711023646994	2
NHMO	640.9618356558284	2
NNMO	447.5627213215006	3
HHMO	475.06981801935194	0
LMLO	1059.1205422360808	1
MMLO	939.4326617874566	2
LMOM	940.959411700073	0
OMOM	1012.1772684953464	1
OLLL	1070.7024376271893	1
ONON	923.5044840810897	3
MHOM	814.2160175107576	0
LLOL	1101.2906350888693	0
NLOO	1073.7785192883562	1
LLOM	1082.8341130373567	3
OLON	1052.5147976899257	3
LOLO	1133.482306460647	0
LMLL	960.3759728499991	2
OMLM	985.0442748913589	3
OMMN	800.2184170733432	3
ONMM	878.0206074904402	3
OHLN	780.634555004597	1
ONLN	834.0385218632703	1
OMLN	871.1540356729807	2
OIMH	24.061161908212036	1
LMHI	98.18875086287946	1
LHON	762.4144071466578	1
LNON	813.7939146157145	0
MOOM	1040.499252219466	0
HOOO	1051.4577770443098	0
LOLL	1110.1340758145823	3
OOLN	1071.9234868833307	3
OLLM	1040.7024376271893	1
LOMH	915.6660195440114	2
OOLH	1011.633709184587	2
LLON	1003.9197432857376	1
LLLN	846.6893583684019	1
LOLH	874.0994175896103	1
OMON	975.3955434390485	1
IOOO	952.5843052138698	3
IOLO	991.7604793219838	0
NOLO	1046.4006673595204	2
HHOL	786.8856571451475	1
HOOL	863.2064022690668	3
NLOL	980.3759728499991	0
LLNO	976.9634688739505	0
OLML	954.9631228920388	2
LOMO	1090.1340758145823	2
NOOL	1061.4577770443098	0
