State	State's Utility	Best Action
OOOO	238.05579376916893	1
OOLO	225.21410105768854	2
LOOO	225.87125423715457	0
LOLO	211.3185193640618	2
LLOO	209.07168507569477	0
LMOO	165.9332517873379	1
OMOO	185.64087661133865	1
OLOL	206.86405213904834	1
OLOO	225.43350304196852	1
OMLO	172.36159448013944	1
OHOO	158.4572259003264	1
OILO	113.9376292802774	1
OIOO	127.59918011844015	1
LIOO	112.6308002819438	0
LHOO	139.7619064165545	1
MHOO	95.0313598865069	0
HIOL	24.07920233981073	3
HIOO	48.15857537882254	0
MIOL	57.225930261195835	0
MIOM	19.093146314369164	3
MIOO	78.18644762053394	0
MILL	48.484263181921875	0
OILL	96.9688146401387	3
LHLL	51.27424547221226	1
MHLL	22.548922347295154	2
MHOM	25.098236452536682	3
HHOO	56.455236087160166	1
IHOM	-28.764828552810627	3
IIOM	-51.6262172656172	3
IIOO	7.536712274045281	1
HILO	17.91918879438768	0
IHOO	36.30388981103566	1
IMOO	60.65785260439181	1
HMLO	53.757717719842006	0
MHLO	67.51567994325345	2
MMLO	47.03960116990537	3
HHLO	34.079287689411274	2
OIOL	111.70792254680394	3
OHLO	136.97618725626964	2
LHOL	119.88095320827725	3
MHOL	83.93842301940705	0
MMOL	74.01249240530058	3
LHLO	114.32935588714054	1
LMLO	142.99049059737106	1
MLOO	175.6974459713713	0
OMOL	173.43202606952417	1
OHOL	135.87315281061774	3
OIOM	75.33273622451898	3
LILO	96.9688146401387	0
LIOL	96.3154001409719	3
OLLO	209.34779920759684	1
OHMO	98.22850707281223	2
OMMO	132.8204383056693	2
OLMO	162.8204383056693	2
OLHO	154.51267232151213	1
OOHO	189.02789688458446	2
OMIO	26.821238626268542	0
OHIO	13.643098126722732	3
OIIO	0.9304178854104828	2
OIHL	3.7230402735103914	2
OIML	49.178635248149234	1
LMMO	87.16467794357027	2
MMOO	127.84872298568565	1
MOOO	194.3104333500635	0
LLLO	188.97346935379346	2
MLLO	146.75285367536682	1
MOLO	173.50663524957588	0
HOLO	147.52218597426088	2
HOMO	97.12558657618156	0
MOMO	134.25251372118578	0
OOMO	188.5062535973492	2
LOMO	164.2531267986746	0
LLMO	129.88399734850873	0
LOHO	142.1265633993373	2
OOLL	212.60705052884427	3
OHOM	100.50543221250602	3
OMLL	141.53445595835996	1
LOOL	212.9356271185773	3
OLLL	190.86878047214103	1
OHLL	115.27120980491878	2
OHLM	70.38345918051719	1
OILH	30.490280562808756	3
LIOM	66.3154001409719	3
IHLO	13.288965555450355	2
IILO	-8.660622326674767	2
IHOL	23.140540184298157	1
IIOL	-10.269799282440282	1
IMOL	54.61437273285044	1
LHLM	29.189970521753132	0
OHLH	38.38003820874794	2
OIOH	56.76016469283073	3
OIOI	6.043169000722459	3
OILM	36.79442316727045	1
OHML	78.35777554418281	1
OMML	116.71601303476208	2
OMHO	96.41021915283466	2
LMLL	120.76722797917998	0
LHMM	-20.0	3
MHMM	-50.0	3
MIHM	-70.0	3
LIHM	-40.0	3
LIMH	-40.0	3
